씬 ID,대화 ID,대화 종류,화자,대사,선택지 ID,연결된 대화 ID,삽화,초상화,표시 아이템,효과음,배경음악
,31,VerandaDialogue,김진혁,에이@ 당연하죠.,,,,NamSmile_Portrait,,,
,32,VerandaDialogue,이채린,좋아요 ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,,,,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,이제 간다고 하니까 약간 시원섭섭하네요.,,,,CharinSmile_Portrait,,,
,33,VerandaDialogue,김진혁,그러니까요.,,,CV_HandSmoke_Illustration,NamSmile_Portrait,,,
,,,,이제 9시마다 누가 저랑 대화해요...,,,,NamNormal_Portrait,,,
,34,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,저도 그리울 거 같아요.,,,,CharinSmile_Portrait,,,
,,,,그래도 너무 아쉬워하지 마요. 우리 나중에도 만날 거잖아요?,,,,,,,
,35,VerandaDialogue,김진혁,알겠어요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,36,VerandaDialogue,이채린,그리고 저 가고 건강 잘 챙겨야돼요.,,,,CharinSmile_Portrait,,,
,,,,또 맨날 배달음식 먹지 말고요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,37,VerandaDialogue,김진혁,네~,,,,NamSmile_Portrait,,,
,38,VerandaNarration,,(이 뒤로는 누나랑 가볍게 대화를 나눴다.),,,,,,,
,,,,(이제 이 베란다에서 얘기하는 것도 마지막이라 그런지 이런저런 얘기들이 오고갔다.),,,,,,,
,,,,(서로 아쉬워하는 것도 느껴졌다.),,,,,,,
,39,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,다 폈네요.,,,CV_NoSmoke_Illustration,CharinSmile_Portrait,,,
,,,,이제 슬슬 들어갈까요?,,,,,,,
,40,VerandaDialogue,김진혁,네@ 그래요.,,,,NamSmile_Portrait,,,
,,,,누나 며칠 동안 고마웠어요.,,,,,,,
,,,,누나 아니었으면 전 아마 아직도 방에서 안 나오고 계속 침대랑 살았을 거에요...,,,,,,,
,41,VerandaDialogue,이채린,그거 다행이네요 ㅋㅋㅋ,,,,CharinCloseEye_Portrait,,,
,,,,저도 다시 한번 제 부탁 들어줘서 고마워요.,,,,CharinSmile_Portrait,,,
,,,,담에 또 봐요@ 진혁씨.,,,,,,,
,,,,먼저 들어갈게요~,,,,CharinEyeSmile_Portrait,,,
,42,VerandaDialogue,김진혁,네@ 누나 내일 조심히 가요~,,,,NamSmile_Portrait,,,
,43,VerandaDialogue,이채린,그래요~,,,,CharinEyeSmile_Portrait,,,
1062,1,VerandaDialogue,김진혁,하아아암...,,,Veranda_Illustration,NamNormal_Portrait,,,
,,,,(피곤하다...),,,,,,,
,,,,(어제...와...),,,,,,,
,,,,(누나랑 합쳐서 몇 캔 마신 거지...?),,,,,,,
,,,,(진짜 거의 10캔은 마신거 같은데...),,,,,,,
,,,,(아침에 숙취 때문에 힘들어 죽을 뻔했네...),,,,NamSuprised_Portrait,,,
,,,,(이래서 과음이 안 좋아.),,,,,,,
,,,,(...),,,,NamNormal_Portrait,,,
,,,,(그래도...),,,,,,,
,,,,(누나랑 술 마신 건...),,,,,,,
,,,,(기분 좋다...),,,,NamSmile_Portrait,,,
,,,,(아직도 어제가 잊혀지지가 않네...),,,,,,,
,,,,(...),,,,NamNormal_Portrait,,,
,,,,(근데 대체 어제 그 오빠는 뭐였을까...),,,,,,,
,,,,(나중에 한 번 다시 물어봐야겠다.),,,,,,,
,,,,(...),,,,,,,
,,,,(이제 내일이면 누나도 가는구나...),,,,,,,
,,,,(오늘이 그럼 마지막 날이네...),,,,,,,
,,,,(짧은 시간이었지만...그래도 누나랑 대화도 많이 하고...),,,,,,,
,,,,(진짜 재밌었다...),,,,NamSmile_Portrait,,,
,,,,(인생 살면서 이런 경험을 또 할 수 있을까?),,,,,,,
,,,,(...),,,,,,,
,,,,(아마 다시는 없을 거야...),,,,,,,
,,,,(누나 가기 전에 전화번호 꼭 물어봐야겠다.),,,,,,,
,,,,(나중에 누나 이사 가도 꼭 연락해야지.),,,,,,,
,,,,(어@ 누나 나오신다.),,,,,,,
,,,,누나~,,,,,,,
,2,VerandaDialogue,이채린,먼저 나와 있었네요@ 잠시만요.,,,,CharinSmile_Portrait,,,
,,,,...,,,CV_HandSmoke_Illustration,,,Beranda_Sound_SFX,
,,,,...후 ,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,NormalTalk_BGM
,,,,여기서 담배 피우는 것도 이제 마지막이네요.,,,,CharinSmile_Portrait,,,
,3,VerandaDialogue,김진혁,그러게요...,,,CV_HandSmoke_Illustration,NamNormal_Portrait,,,
,,,,내일이면 누나 가는 게 믿어지지 않네요...,,,,NamSuprised_Portrait,,,
,4,VerandaDialogue,이채린,그러니까요...나 가면 심심해서 어떡해요.,,,,CharinSmile_Portrait,,,
,5,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ,,,,NamSmile_Portrait,,,
,6,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,7,VerandaDialogue,김진혁,심심할 거...같아요...,,,,NamSmile_Portrait,,,
,8,VerandaDialogue,이채린,그러니까 저한테 연락처 줘요.,,,,CharinEyeSmile_Portrait,,,
,9,VerandaDialogue,김진혁,네?,,,,NamSuprised_Portrait,,,
,10,VerandaDialogue,이채린,자요.,,,,CharinSmile_Portrait,Phone_DisplayItem,,
,,,,안 그래도 계속 물어보려고 했어요. 근데 타이밍이 애매해서 지금 물어보는거에요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,Phone_DisplayItem,,
,11,VerandaDialogue,김진혁,(안 그래도 내가 먼저 물어보려고 했는데...먼저 물어봐 주신다니...),,,,NamNormal_Portrait,Phone_DisplayItem,,
,,,,(감격이다...),,,,NamShy_Portrait,,,
,,,,잠시만요.,,,,NamNormal_Portrait,,,
,,,,...,,,,,,,
,,,,여기 제 번호에요.,,,,NamSmile_Portrait,Phone_DisplayItem,,
,12,VerandaDialogue,이채린,고마워요.,,,,CharinEyeSmile_Portrait,Phone_DisplayItem,,
,,,,번호 즐겨찾기 해놔야겠다.,,,,,Phone_DisplayItem,,
,13,VerandaDialogue,김진혁,...!,,,,NamSuprised_Portrait,,,
,14,VerandaDialogue,이채린,나중에 이 번호로 전화 걸 테니까 전화 받아야 해요?,,,,CharinSmile_Portrait,,,
,15,VerandaDialogue,김진혁,당연하죠~,,,,NamSmile_Portrait,,,
,16,VerandaDialogue,이채린,그리고 나중에 제가 부르면 나와야 해요?,,,,CharinEyeSmile_Portrait,,,
,17,VerandaDialogue,김진혁,네 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,부르면 바로 준비해서 나갈게요.,,,,,,,
,18,VerandaDialogue,이채린,그래요 ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,19,VerandaDialogue,김진혁,그러고 보니 누나는 숙취 괜찮아요?,,,,NamSuprised_Portrait,,,
,,,,어제 진짜 많이 마시던데...,,,,,,,
,20,VerandaDialogue,이채린,네@ 괜찮아요.,,,,CharinSmile_Portrait,,,
,,,,어제 재밌게 대화하고 놀아서 그런지 숙취는 딱히 없네요.,,,,,,,
,21,VerandaDialogue,김진혁,다행이에요...,,,,NamSmile_Portrait,,,
,22,VerandaDialogue,이채린,진혁씨는 어때요? 숙취 괜찮아요?,,,,CharinSmile_Portrait,,,
,23,VerandaDialogue,김진혁,저는...하하...,,,,NamSmile_Portrait,,,
,,,,오랜만에 마셔서 그런지 아침에 숙취로 조금 고생했어요...,,,,,,,
,24,VerandaDialogue,이채린,헐...괜히 저 때문에 무리한 건 아니죠??,,,,CharinSuprised_Portrait,,,
,25,VerandaDialogue,김진혁,에이~,,,,NamSmile_Portrait,,,
,,,,그런 거 아니에요. 어제는 누나랑 술 더 마시고 싶기도 했고 무엇보다 분위기도 좋고 재밌었잖아요. ,,,,,,,
,,,,그래서 그런지 더 마신 거 같아요.,,,,,,,
,26,VerandaDialogue,이채린,ㅎㅎ...,,,,CharinSmile_Portrait,,,
,,,,억지로 마신 게 아니라 다행이네요.,,,,,,,
,,,,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,27,VerandaDialogue,김진혁,누나 근데 어제 기억 나요?,,,,NamNormal_Portrait,,,
,28,VerandaDialogue,이채린,...네?,,,CV_HandSmoke_Illustration,CharinNormal_Portrait,,,
,29,VerandaDialogue,김진혁,그 저한테 막 반말한 거요.,,,,NamNormal_Portrait,,,
,30,VerandaDialogue,이채린,음...,,,,CharinCloseEye_Portrait,,,
,,,,음......,,,,,,,
,,,,음.........,,,,,,,
,,,,솔직히 기억이 잘...,,,,CharinSmile_Portrait,,,
,,,,제가 어제 반말 썼어요??,,,,CharinSuprised_Portrait,,,
,31,VerandaDialogue,김진혁,잘 쓰던데요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,아마 어느 순간부터 취하셔서 그런거 같아요.,,,,,,,
,32,VerandaDialogue,이채린,아...어제 진짜 취했나 봐요...,,,,CharinSuprised_Portrait,,,
,33,VerandaDialogue,김진혁,괜찮아요 ㅋㅋㅋ 재밌고 좋았어요.,,,,NamSmile_Portrait,,,
,34,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,35,VerandaDialogue,김진혁,(그럼@ 오빠라고 한 것도 기억 못 하고 있으시겠다...),,,,NamNormal_Portrait,,,
,,,,(아깝다...기억하고 계시면 놀리고 그랬을 텐데...),,,,,,,
,,,,그나저나 누나 짐이나 그런거 다 챙겼어요?,,,,,,,
,36,VerandaDialogue,이채린,음...어차피 어머님 집에 가는 거라@ 크게 짐 챙길 것도 없긴 한데.,,,,CharinNormal_Portrait,,,
,,,,큰 짐이나 그런 건 이미 다 어머니한테 보내 놨어요.,,,,CharinSmile_Portrait,,,
,,,,내일 캐리어 하나만 들고 나가면 돼요.,,,,,,,
,37,VerandaDialogue,김진혁,그럼 내일 몇시에 나가요...?,,,,NamSuprised_Portrait,,,
,38,VerandaDialogue,이채린,음...아무래도 저녁은 어머니랑 같이 먹을 거 같아서 저녁 되기전에는 나가야돼요.,,,,CharinSmile_Portrait,,,
,,,,...이제 베란다에서 나누는 얘기도 오늘이 마지막이네요...,,,,,,,
,39,VerandaDialogue,김진혁,그러게요...,,,,NamNormal_Portrait,,,
,40,VerandaDialogue,이채린,ㅎㅎ,,,,CharinSmile_Portrait,,,
,41,VerandaDialogue,김진혁,...?,,,,NamNormal_Portrait,,,
,42,VerandaDialogue,이채린,기쁜 소식 하나 있는데 알려드릴까요?,,,,CharinEyeSmile_Portrait,,,
,43,VerandaDialogue,김진혁,어떤 거에요...?,,,,NamNormal_Portrait,,,
,44,VerandaDialogue,이채린,다행히 아마 한 3개월 정도만 있다가 다시 돌아올 거 같아요.,,,,CharinEyeSmile_Portrait,,,
,45,VerandaDialogue,김진혁,...!,,,,NamSuprised_Portrait,,,
,,,,진짜요?,,,,,,,
,46,VerandaDialogue,이채린,원래는 방 빼면 안되는데 제가 집주인 한테 3개월 월세 미리 낼 테니까 사람만 빠진다고 얘기했거든요.,,,,CharinSmile_Portrait,,,
,,,,집주인 분도 딱히 별말 안 하시고 받아주셔서 아마 3개월 뒤면 돌아올 거에요.,,,,,,,
,47,VerandaDialogue,김진혁,...!!,,,,NamSuprised_Portrait,,,
,,,,진짜 오늘 들은 말 중에 가장 기분 좋았어요.,,,,NamSmile_Portrait,,,
,48,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ 다행이에요.,,,,CharinEyeSmile_Portrait,,,
,,,,그러니까 너무 상심하지 말고 3달만 기다려줘요.,,,,,,,
,49,VerandaDialogue,김진혁,알겠어요!,,,,NamSmile_Portrait,,,
,50,VerandaDialogue,이채린,3달 동안 건강하게 살아야 해요@ 맨날 배달 음식만 시켜 먹지 말고 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,나중에 돌아와서 다 확인할 거에요.,,,,,,,
,51,VerandaDialogue,김진혁,명심할게요@ 너무 걱정 안 해도 돼요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,52,VerandaDialogue,이채린,걱정이 되는데...,,,,CharinEyeSmile_Portrait,,,
,53,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ,,,,NamSmile_Portrait,,,
,54,VerandaNarration,,(이 뒤로는 누나랑 평소처럼 대화를 나눴다.),,,,,,,
,,,,(누나랑 대화하다 보면 대화가 참 끊이질 않는다.),,,,,,,
,,,,(이제 이 베란다에서 얘기하는 것도 마지막이라 그런지 이런저런 얘기들이 오고갔다.),,,,,,,
,,,,(서로 정말 아쉬워하는 것도 느껴졌다.),,,,,,,
,55,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,다 폈네요.,,,CV_NoSmoke_Illustration,CharinSmile_Portrait,,,
,,,,이제 더 필 담배도 없네요...,,,,,,,
,,,,슬슬 들어갈까요?,,,,,,,
,56,VerandaDialogue,김진혁,네@ 그래요.,,,,NamSmile_Portrait,,,
,,,,누나 며칠 동안 정말 고마웠어요.,,,,,,,
,,,,누나 아니었으면 전 아마 아직도 방에서 안 나오고 계속 침대랑 살았을 거에요...,,,,,,,
,57,VerandaDialogue,이채린,그거 다행이네요 ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,,,,저도 다시 한번 제 부탁 들어줘서 고마워요.,,,,CharinEyeSmile_Portrait,,,
,,,,내일 저 갈 때 꼭 나와야 해요?,,,,,,,
,58,VerandaDialogue,김진혁,당연하죠@ 누나. 아침부터 기다리고 있을게요,,,,NamSmile_Portrait,,,
,59,VerandaDialogue,이채린,그래요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,그러면 먼저 들어갈게요.,,,,,,,
,,,,내일 봐요~,,,,,,,
,60,VerandaDialogue,김진혁,네@ 누나도 내일 봐요~,,,,NamSmile_Portrait,,,
1070,1,VerandaNarration,,오늘이 몇일 이더라...,,,BadEnding_Illustration,,,,
,,,,...,,,,,,,
,,,,뭐 상관 있나...,,,,,,,
,,,,옆집 분 부탁은...,,,,,,,
,,,,됐다...,,,,,,,
,,,,잠이나 자야지...,,,,,,,
,,,,침대가 최고다...,,,,,,,
1071,1,VerandaNarration,,으...피곤해...,,,NormalEnding1_Illustration,,,,
,,,,몇시지....,,,,,,,
,,,,...,,,NormalEnding2_Illustration,,,,
,,,,벌써 9시네...,,,,,,,
,,,,하...일단은 일어나자...오늘 외주도 해야지.,,,,,,,
,,,,...,,,NormalEnding3_Illustration,,,,
,,,,...,,,,,,,
,,,,베란다...,,,,,,,
,,,,...,,,,,,,
,,,,누나 잘 지내시려나...,,,,,,,
,,,,뭐@ 잘 지내겠지.,,,,,,,
,,,,외주 다 하고 잠이나 자야겠다...,,,,,,,
1072,1,VerandaNarration,,(몇 개월 뒤...),,,!HideIllustration,,,,HappyEnd_BGM
,,,,(누나가 이사간지 벌써 몇달이나 지났다.),,,,,,,
,,,,(다행히 연락처를 교환해서 서로 연락도하고 만나서 놀기도 한다.),,,,,,,
,,,,(누나는 날 정말 친한 동생으로 생각하는거 같다.),,,,,,,
,,,,(오늘은 누나가 편맥하자고 부른 날~),,,,,,,
,,,,(안...늦겠지...?),,,,,,,
,,,,(...),,,,,,,
,,,,(빨리 가야겠다.),,,,,,,
,,,,...,,,HappyEnding1_Illustration,,,,
,,,,음...지금 몇시지?,,,,,,,
,,,,10시네.,,,,,,,
,,,,얼른 가야겠다.,,,,,,,
,,,,늦지 않겠지...?,,,,,,,
,,,,후...,,,HappyEnding2_Illustration,,,,
,,,,대충 늦진 않을 거 같은데...,,,,,,,
,,,,어@ 누나다!,,,,,,,
,,,,누나!!,,,,,,,
,,,,...후,,,HappyEnding3_Illustration,,,,
,,,,언제 오려나...,,,,,,,
,,,,이제 곧 10신데...,,,,,,,
,,,,...!,,,HappyEnding4_Illustration,,,,
,,,,이쪽이야!,,,,,,,
,,,,빨리 달려와 ㅋㅋㅋ,,,,,,,
,,,,오늘 술은 너가 사라~,,,,,,,
,,,,알겠어요 누나 ㅋㅋㅋ,,,,,,,
1073,1,VerandaNarration,,(3개월 뒤...),,,!HideIllustration ,,,,TrueEnd_BGM
,2,VerandaNarration,,(벌써 3개월이라는 시간이 지났다.) ,,,,,,,
,,,,(그 사이에 나는 이제 밖에도 자주 나가고 인간다운 삶을 살기 시작했다.) ,,,,,,,
,,,,(배달음식도 줄이고@ 운동도 시작했다..) ,,,,,,,
,,,,(그 사이 누나랑도 자주 만나서 놀기도 하고...),,,,,,,
,,,,(나름 행복하게 지내고 있다.),,,,,,,
,,,,(누나가 이사간 곳이 그리 멀지 않은 곳이라 더 자주 만날 수 있었다.) ,,,,,,,
,,,,(여튼 오늘은 누나가 돌아오는 날!) ,,,,,,,
,,,,(이따 짐 다 정리하면 우리 집에 오기로 했으니까...) ,,,,,,,
,,,,(간만에 베란다에서 수다나 떨어야 겠다~),,,,,,,
,,,,(언제 오시려나...),,,,,,,
,,,,(...),,,,,,,
,3,VerandaNarration,,(똑똑),,,,,,,
,4,VerandaDialogue,김진혁,(누나다.) ,,,,NamSmile_Portrait,,,
,,,,나가요~ ,,,,,,,
,5,VerandaNarration,,(간만에 본 누나는 신나게 날 반겨주었고@ 우린 베란다에 나가서 수다를 떨기 시작했다) ,,,,,,,
,6,VerandaDialogue,이채린,오랜만이에요@ 진혁씨.,,,TrueEnding1_Illustration,CharinSmile_Portrait,,,
,,,,그동안 잘 지냈어요? ,,,,,,,
,7,VerandaDialogue,김진혁,물론이죠@ 누나. ,,,,NamSmile_Portrait,,,
,,,,누나 간 뒤로 3달동안 건강하게 살려고 엄청 노력했어요. ,,,,,,,
,8,VerandaDialogue,이채린,ㅋㅋㅋ 그래 보여요. ,,,,CharinCloseEye_Portrait,,,
,,,,냉장고엔 있는 반찬들만 봐도 알겠더라고요. ,,,,CharinSmile_Portrait,,,
,,,,그러고보니까 제가 준 영양제도 다 먹었더라고요? ,,,,,,,
,,,,한 알 남았었나? ,,,,,,,
,9,VerandaDialogue,김진혁,맞아요 ㅋㅋㅋ ,,,,NamSmile_Portrait,,,
,,,,꾸준히 먹었죠~ ,,,,,,,
,10,VerandaDialogue,이채린,ㅋㅋㅋ 잘했어요. ,,,,CharinSmile_Portrait,,,
,11,VerandaNarration,,(이 뒤론 평소와 다를 거 없이 대화를 나눴다.) ,,,!HideIllustration ,,,,
,,,,(3개월이란 시간 동안 매일 만난 것은 아니기에 우리를 서로 할 말이 많았다.),,,,,,,
,,,,(시간 가는줄도 모르고 얘기 하다보니 벌써 저녁시간 때가 되어가고 있었다...),,,,,,,
,12,VerandaDialogue,이채린,ㅋㅋㅋ 재밌었겠네요. ,,,TrueEnding1_Illustration,CharinSmile_Portrait,,,
,13,VerandaDialogue,김진혁,재밌었죠~ ,,,,NamSmile_Portrait,,,
,14,VerandaDialogue,이채린,...후 ,,,,CharinNormal_Portrait,,,
,,,,ㅎㅎ ,,,,CharinSmile_Portrait,,,
,,,,여기서 담배 피니까 그때 생각나네요. ,,,,,,,
,15,VerandaDialogue,김진혁,언제요? ,,,,NamSuprised_Portrait,,,
,16,VerandaDialogue,이채린,처음 진혁씨랑 얘기했던 때요. ,,,,CharinSmile_Portrait,,,
,,,,그때까지만해도 엄청 긴장하고 어색해했는데... ,,,,,,,
,,,,언제 이렇게까지 성장한거에요? ,,,,CharinSuprised_Portrait,,,
,17,VerandaDialogue,김진혁,다 누나 덕분이죠 ㅋㅋㅋ ,,,,NamSmile_Portrait,,,
,18,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ ,,,,CharinEyeSmile_Portrait,,,
,,,,알고 있어서 다행이네요 ㅋㅋㅋ ,,,,,,,
,19,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ ,,,,NamSmile_Portrait,,,
,20,VerandaDialogue,이채린,...후 ,,,,CharinNormal_Portrait,,,
,,,,그때 기억나요? ,,,,CharinSmile_Portrait,,,
,21,VerandaDialogue,김진혁,네...? ,,,,NamNormal_Portrait,,,
,,,,언제...요? ,,,,NamSuprised_Portrait,,,
,22,VerandaDialogue,이채린,저희 술 마신 날 있잖아요. ,,,,CharinSmile_Portrait,,,
,,,,재밌어서 엄청 취할 때 까지 마신 날이요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,23,VerandaDialogue,김진혁,(당연히 기억하고 있다.) ,,,,NamNormal_Portrait,,,
,,,,(그때 기억은...정말 지금 생각해도 행복한 기억이다...) ,,,,NamSmile_Portrait,,,
,,,,당연히 기억하고 있죠~ ,,,,,,,
,,,,근데 갑자기 왜요? ,,,,,,,
,24,VerandaDialogue,이채린,ㅎㅎ...,,,,CharinSmile_Portrait,,,
,,,,저 사실 진혁씨 한테 숨기는거 있어요.,,,,,,,
,25,VerandaDialogue,김진혁,...? ,,,,NamNormal_Portrait,,,
,,,,어떤...거에요...? ,,,,NamSuprised_Portrait,,,
,26,VerandaDialogue,이채린,음~,,,,CharinSmile_Portrait,,,
,,,,알고 싶어요?,,,,,,,
,27,VerandaDialogue,김진혁,당연하죠!,,,,NamSmile_Portrait,,,
,,,,그렇게 말하니까 더 알고 싶어요.,,,,,,,
,28,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,...,,,,CharinCloseEye_Portrait,,,
,,,,...,,,,CharinSmile_Portrait,,,
,,,,오빠.,,,,CharinEyeSmile_Portrait,,,
,29,VerandaDialogue,김진혁,...!,,,,NamSuprised_Portrait,,,
,30,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,나이 속여서 미안해요.,,,,CharinSmile_Portrait,,,
,,,,원래 속일 생각은 없었어요.,,,,,,,
,,,,오빠 반응이 재밌어서 속였던건데@ 게속 말할 기회를 못 잡아서 말 못했어요.,,,,,,,
,,,,실망...했죠...?,,,,,,,
,31,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,,,,아니요.,,,,,,,
,,,,실망 안 했어요.,,,,NamSmile_Portrait,,,
,32,VerandaDialogue,이채린,진짜요...?,,,,CharinSuprised_Portrait,,,
,33,VerandaDialogue,김진혁,당연하죠!,,,,NamShy_Portrait,,,
,,,,솔직히 조금 당황스럽긴 해도 이제와서 그런게 신경 쓰이진 않아요.,,,,NamSmile_Portrait,,,
,,,,절 방에서 나오게 해주고@ 조용하고 말 없는 저에게 먼저 말도 걸어주고...,,,,,,,
,,,,그런 저한테 어색함 없이 먼저 다가와준 사람이 누나잖아요.,,,,,,,
,,,,나이가 어리든 많든 저한텐 언제나 누나인걸요.,,,,,,,
,34,VerandaDialogue,이채린,...!,,,,CharinSuprised_Portrait,,,
,,,,......,,,,CharinShy_Portrait,,,
,,,,진혁씨...,,,,,,,
,35,VerandaNarration,,(쪽.),,,TrueEnding2_Illustration,,,,
,36,VerandaDialogue,김진혁,...!,,,,NamShy_Portrait,,,
,37,VerandaDialogue,이채린,저도 항상 고마워요@ 진혁씨.,,,,CharinShy_Portrait,,,
,,,,첫 만남때 제 부탁 들어준 것도...,,,,CharinEyeSmile_Portrait,,,
,,,,그 뒤에 재밌게 저랑 얘기 해준 것도...,,,,,,,
,,,,제 장난도 받아주고@ 이사간 뒤론 연락도 잘 봐주고 같이 놀아 준 것도...,,,,,,,
,,,,언제나 고마운 마음 뿐이에요@ 오빠.,,,,,,,
,38,VerandaDialogue,김진혁,어...그...,,,,NamShy_Portrait,,,
,39,VerandaDialogue,이채린,이건 그렇게 생각해줘서 고마운 오빠한테 주는 작은 선물이에요~,,,,CharinShy_Portrait,,,
,40,VerandaDialogue,김진혁,아...네...그...,,,,NamShy_Portrait,,,
,41,VerandaDialogue,이채린,ㅎㅎ,,,,CharinEyeSmile_Portrait,,,
,,,,저녁 먹으러 가요.,,,,,,,
,,,,저녁은 제가 살 테니까@ 이따 술은 오빠집에서 2차로 마시는거에요?,,,,,,,
,,,,알겠죠?,,,,,,,
,42,VerandaDialogue,김진혁,어...그...그래요!,,,,NamShy_Portrait,,,
